Date_Key,Product_Key,Geography_Key,Sales_Fact,Sales_Plan,Ad_Spend,Impressions,Conversion_Rate,Net_Profit_Raw
20230312,2,117,2885.55,2223.65,345.4,119826.0,0.0149,605.82
20230313,2,116,2482.64,2190.09,263.19,89878.0,0.029,404.46
20230314,4,104,2505.33,2656.21,222.09,102225.0,0.0326,760.25
20230315,2,119,2641.9,2504.42,243.12,149942.0,0.0319,461.29
20230316,2,102,2601.89,2257.08,276.35,136019.0,0.0118,678.86
20230317,1,114,2370.24,2495.93,119.9,70003.0,0.0085,586.95
20230318,4,103,2288.94,2255.37,132.42,58772.0,0.025,583.14
20230319,4,106,2212.72,2688.59,305.63,59342.0,0.0264,395.93
20230320,3,109,1874.2,2688.58,108.31,70655.0,0.024,399.78
20230321,5,102,2117.99,2590.56,255.6,102685.0,0.005,559.33
20230322,2,116,1418.97,2564.33,201.5,53417.0,0.0113,292.22
20230323,1,115,2223.39,2852.05,171.35,40134.0,0.0197,538.49
20230324,3,105,1785.35,2507.54,155.41,84913.0,0.0249,341.46
20230325,4,111,1734.91,2279.0,185.45,88947.0,0.0277,452.19
20230326,4,105,2383.69,2613.01,329.36,66809.0,0.0214,337.03
20230327,1,119,2996.76,2948.04,432.1,134512.0,0.0233,586.96
20230328,1,109,2766.91,2335.57,342.98,94619.0,0.0208,685.38
20230329,3,116,1529.47,2473.9,89.72,84137.0,0.0269,347.94
20230330,5,104,1826.85,2637.12,213.59,96887.0,0.0231,492.24
20230331,3,116,2798.96,2550.65,254.79,108164.0,0.0207,648.67
20230401,3,120,1844.22,2372.55,179.02,85051.0,0.0173,541.0
20230402,4,103,2230.01,2800.93,122.46,122095.0,0.0208,650.32
20230403,5,116,2624.19,3048.09,181.35,97901.0,0.0248,631.73
20230404,2,114,1871.79,2630.79,241.56,54462.0,0.0227,351.02
20230405,5,110,2415.43,2418.2,230.42,118151.0,0.0238,589.14
20230406,1,102,1702.47,2296.64,136.48,42397.0,0.0334,434.94
20230407,3,117,2075.52,2665.42,183.48,67421.0,0.0227,576.13
20230408,3,120,2542.77,2841.95,344.39,137202.0,0.0135,498.84
20230409,4,110,1593.04,2723.52,198.97,75827.0,0.0288,210.46
20230410,3,116,2616.39,2635.28,202.07,86790.0,0.0063,510.72
20230411,5,116,2392.91,2525.15,147.76,59018.0,0.0092,757.27
20230412,4,112,2685.53,2431.78,201.95,83301.0,0.0234,860.27
20230413,4,115,2527.75,2824.32,359.13,70233.0,0.0252,298.01
20230414,2,116,3104.34,2847.25,335.76,71164.0,0.0075,660.69
20230415,4,110,2491.33,2362.44,257.47,120705.0,0.0162,538.07
20230416,3,103,2220.41,2996.6,243.44,58493.0,0.0139,384.7
20230417,3,114,2502.63,2800.45,216.73,88687.0,0.0151,666.19
20230418,1,113,2719.46,2972.51,355.46,88012.0,0.0294,535.74
20230419,2,101,2478.53,2431.09,253.62,146713.0,0.0271,377.66
20230420,3,116,2480.65,2433.22,152.99,80867.0,0.0198,589.17
20230421,5,104,2115.57,2683.42,133.08,39348.0,0.0145,664.36
20230422,2,115,2141.28,2820.56,222.02,40775.0,0.0065,591.7
20230423,5,104,1777.56,3086.02,255.36,73918.0,0.0342,401.2
20230424,4,115,3359.73,2874.65,271.58,141012.0,0.0259,685.92
20230425,4,119,1869.05,2691.55,255.97,63256.0,0.0129,408.84
20230426,4,115,2150.53,2541.41,271.85,74049.0,0.0272,581.46
20230427,1,117,2143.74,2999.24,160.31,37359.0,0.0193,393.58
20230428,5,101,2956.31,2566.8,158.56,113063.0,0.0171,948.71
20230429,1,120,2367.24,3091.88,142.47,89276.0,0.0244,801.03
20230430,2,101,3144.41,2715.72,386.29,68327.0,0.0126,759.63
20230501,1,108,2189.57,3097.06,153.2,43075.0,0.0166,645.44
20230502,1,105,2671.54,2921.03,232.76,54929.0,0.0212,666.75
20230503,5,116,2120.05,2764.09,212.37,41439.0,0.015,342.96
20230504,1,104,3615.93,2693.81,443.12,153449.0,0.0267,526.39
20230505,2,108,1955.14,2735.65,119.9,46614.0,0.0387,528.16
20230506,4,113,2709.38,2895.58,245.57,71296.0,0.0125,671.19
20230507,5,117,2876.84,2831.38,283.39,65623.0,0.005,627.85
20230508,3,112,2772.29,2703.17,288.55,161077.0,0.005,719.13
20230509,2,109,2478.13,2794.73,326.71,132475.0,0.0185,645.14
20230510,4,111,2511.2,2849.44,168.67,63715.0,0.0134,482.02
20230511,1,117,2603.3,2413.78,340.47,77423.0,0.0221,627.94
20230512,5,102,2513.12,2936.92,299.78,61434.0,0.0213,630.68
20230513,5,113,3073.74,2655.03,324.55,114142.0,0.005,687.11
20230514,4,110,3702.18,2625.95,444.09,58800.0,0.005,763.78
20230515,1,110,2323.25,2524.72,211.88,105038.0,0.023,711.0
20230516,1,115,1922.11,2508.93,122.71,74082.0,0.0214,603.48
20230517,4,105,2567.83,2602.08,299.35,142357.0,0.0157,582.13
20230518,2,115,3906.73,2736.76,400.31,87502.0,0.005,761.71
20230519,4,110,2219.89,3274.56,252.93,113625.0,0.0247,558.97
20230520,1,101,3446.09,2784.0,288.78,174504.0,0.0327,870.99
20230521,3,107,3470.12,2929.94,488.2,71912.0,0.0228,609.74
20230522,1,106,2359.15,2979.64,256.53,77699.0,0.0115,372.68
20230523,2,120,2925.07,2930.85,171.23,66273.0,0.0204,855.73
20230524,5,112,3459.34,2894.17,328.57,91543.0,0.0063,985.86
20230525,4,111,2460.09,2675.56,309.07,66044.0,0.0306,494.42
20230526,2,117,2552.31,3209.7,330.3,102171.0,0.0208,404.74
20230527,4,108,2367.66,3285.79,235.49,79349.0,0.005,672.56
20230528,1,115,2155.45,2592.58,300.63,124257.0,0.017,424.24
20230529,4,115,2342.47,2729.01,179.82,48458.0,0.0246,750.92
20230530,4,101,2059.35,2882.49,187.52,121123.0,0.0167,625.85
20230531,1,119,2692.51,2750.11,376.57,68333.0,0.0172,505.38
20230601,1,114,2294.58,3048.72,320.38,114223.0,0.0078,494.82
20230602,5,110,2800.49,2806.3,332.06,84725.0,0.0257,433.13
20230603,2,119,1909.62,3389.34,259.51,40940.0,0.0135,331.86
20230604,5,106,2856.92,3198.74,168.21,153145.0,0.005,780.03
20230605,3,105,3112.09,3007.37,424.8,89935.0,0.0163,629.61
20230606,4,114,1702.24,3174.42,139.69,76002.0,0.0298,414.24
20230607,1,114,2889.86,3194.3,196.03,117010.0,0.0161,942.38
20230608,1,115,3320.33,2864.35,245.5,120292.0,0.0374,637.98
20230609,1,114,2105.27,2817.85,193.26,78552.0,0.0243,333.59
20230610,3,109,3549.91,3000.61,266.67,170221.0,0.0234,1056.65
20230611,3,112,2926.6,3161.12,240.15,55458.0,0.0187,877.64
20230612,1,116,2367.99,3020.35,150.36,106721.0,0.0193,745.84
20230613,4,114,2695.95,2680.82,214.65,149117.0,0.0174,596.42
20230614,4,116,3006.27,2839.26,322.36,52912.0,0.017,581.88
20230615,4,107,2768.32,2988.56,260.74,59047.0,0.0253,494.49
20230616,4,105,3002.85,2991.68,254.26,141880.0,0.0106,608.24
20230617,2,103,2276.21,3404.71,283.72,78934.0,0.0092,473.23
20230618,4,116,2824.24,2736.32,393.56,93651.0,0.0088,476.51
20230619,2,103,2035.66,3117.88,255.84,43082.0,0.0405,348.26
20230620,1,109,2689.78,3317.76,223.79,101686.0,0.0253,645.25
20230621,4,116,2296.26,3477.33,285.76,47520.0,0.023,468.91
20230622,2,119,2383.2,2945.19,155.38,86863.0,0.0094,567.29
20230623,3,104,3371.7,3127.3,212.52,166436.0,0.0262,854.21
20230624,4,117,3301.93,3145.85,279.22,87904.0,0.0188,722.61
20230625,5,106,3063.39,3073.8,400.6,112228.0,0.0221,543.14
20230626,4,105,2215.15,3017.67,165.33,132113.0,0.0102,481.76
20230627,4,108,2605.53,3127.3,146.76,119592.0,0.0216,644.23
20230628,2,102,3372.63,2536.24,213.05,178281.0,0.0158,873.07
20230629,2,116,2839.22,3181.62,385.78,95591.0,0.0123,459.54
20230630,4,105,3930.25,3072.88,445.61,194759.0,0.0273,861.5
20230701,4,109,2969.39,3005.51,223.65,49954.0,0.005,856.46
20230702,5,110,2870.84,3461.67,302.96,58941.0,0.0256,844.77
20230703,1,111,2622.27,2919.53,269.46,63297.0,0.0268,559.19
20230704,4,103,2845.55,2976.04,328.79,94153.0,0.0112,557.32
20230705,3,109,2704.42,3457.03,198.28,143493.0,0.0118,489.16
20230706,5,115,3136.52,2894.3,427.95,95921.0,0.0178,656.59
20230707,4,109,3262.56,2952.61,264.06,145047.0,0.0228,848.08
20230708,2,102,2392.89,3035.07,285.74,112272.0,0.0185,598.98
20230709,3,107,2121.88,3234.39,109.52,87800.0,0.0243,716.78
20230710,1,112,1870.93,3109.5,163.27,58141.0,0.0376,368.22
20230711,2,114,3044.51,2811.04,259.3,124726.0,0.0149,844.48
20230712,5,106,2240.23,2964.67,233.76,68107.0,0.005,457.72
20230713,4,114,1716.81,2951.11,98.33,32232.0,0.0283,411.28
20230714,4,116,2988.81,3058.53,385.6,178361.0,0.0368,598.66
20230715,5,110,4042.22,3160.46,290.14,83768.0,0.0239,795.39
20230716,3,106,2793.82,3160.18,328.84,51003.0,0.0091,602.71
20230717,1,109,3217.17,2722.51,419.27,175445.0,0.0188,730.11
20230718,3,114,2839.84,3291.6,301.56,81170.0,0.0088,452.69
20230719,2,112,2750.41,3130.35,341.29,121742.0,0.0264,403.43
20230720,2,108,3260.26,3357.7,378.8,97173.0,0.0065,845.08
20230721,5,110,2656.38,3170.51,227.26,86639.0,0.017,824.95
20230722,1,101,2935.94,3302.73,384.27,78669.0,0.01,750.48
20230723,4,113,2963.76,3176.51,235.53,90208.0,0.0213,822.59
20230724,3,114,2469.46,3353.1,264.53,82681.0,0.0163,363.11
20230725,1,108,3300.05,3188.88,410.99,156484.0,0.0218,632.56
20230726,3,104,2717.01,3065.36,238.81,103298.0,0.0202,695.87
20230727,1,104,2427.02,3539.86,194.83,139458.0,0.0101,452.44
20230728,4,108,3073.47,3263.55,294.85,51894.0,0.0263,725.63
20230729,1,115,2356.25,3200.78,310.55,88685.0,0.0195,520.53
20230730,3,108,2819.77,2830.98,403.21,116429.0,0.0101,326.59
20230731,2,105,2801.25,2828.73,292.75,158015.0,0.0424,470.79
20230801,1,117,3348.82,3145.0,388.95,57640.0,0.0248,526.78
20230802,4,103,3043.22,3115.56,427.05,124186.0,0.0185,556.39
20230803,1,117,2793.29,2963.56,167.19,149199.0,0.0342,619.36
20230804,2,105,3214.56,3114.44,235.33,83215.0,0.0384,964.01
20230805,1,106,3500.58,3403.75,423.19,190548.0,0.0185,676.05
20230806,3,115,3084.12,3224.82,408.26,48905.0,0.0235,370.24
20230807,3,114,2810.07,2857.18,381.33,134772.0,0.0101,620.06
20230808,4,108,2148.59,3062.65,196.62,122448.0,0.0185,406.81
20230809,2,102,2271.5,2923.46,133.87,101250.0,0.018,607.61
20230810,4,117,2650.92,3006.35,248.6,92136.0,0.0218,795.94
20230811,3,101,2498.2,3000.53,182.55,42518.0,0.0233,530.8
20230812,4,114,2708.83,2987.02,214.32,152792.0,0.0256,800.72
20230813,4,115,2829.94,2830.74,360.04,102340.0,0.0224,503.88
20230814,3,109,3065.69,3055.4,176.44,49986.0,0.0079,1010.44
20230815,1,110,2764.76,2967.89,367.04,127295.0,0.0106,346.18
20230816,2,109,3042.37,2493.15,282.23,111602.0,0.0145,801.59
20230817,2,116,2830.41,3488.58,310.23,58294.0,0.0172,725.79
20230818,2,111,1809.43,3294.63,106.69,44588.0,0.0305,582.03
20230819,1,115,2326.42,3000.43,194.8,41648.0,0.0084,405.65
20230820,3,103,2722.91,3078.21,160.57,111212.0,0.0164,637.83
20230821,3,108,2188.91,2838.8,319.92,94104.0,0.0295,312.13
20230822,1,118,3092.47,3410.9,404.27,116767.0,0.017,601.06
20230823,3,101,3556.57,3449.77,341.3,184122.0,0.0246,828.07
20230824,5,106,3399.2,3100.14,245.97,182691.0,0.0186,1057.61
20230825,4,103,2681.67,3271.94,384.41,114516.0,0.0226,463.06
20230826,5,102,3532.27,3100.65,298.33,55012.0,0.0177,983.75
20230827,4,102,2859.69,2796.55,189.02,132362.0,0.0267,535.71
20230828,1,112,2615.22,2979.77,278.04,88420.0,0.005,455.56
20230829,4,102,2475.4,3086.7,357.39,100130.0,0.0164,479.42
20230830,3,114,2629.15,2967.52,132.46,116231.0,0.023,859.52
20230831,4,112,2584.53,3012.75,190.77,79502.0,0.0253,538.59
20230901,5,116,2862.0,3036.19,411.68,161043.0,0.0349,680.72
20230902,2,112,2855.2,3036.23,191.61,60042.0,0.0161,869.38
20230903,3,111,2774.5,3060.73,170.14,125457.0,0.0348,851.63
20230904,1,117,2989.46,2835.97,319.93,45428.0,0.0134,626.13
20230905,5,114,3364.28,2902.45,458.16,190450.0,0.0333,490.37
20230906,2,112,3241.64,2786.63,316.74,65036.0,0.0282,827.08
20230907,1,116,2022.27,3236.75,302.24,38969.0,0.0109,480.98
20230908,2,120,1485.56,2617.64,175.17,44545.0,0.0231,315.54
20230909,3,116,3227.43,3267.02,185.28,102666.0,0.0195,743.52
20230910,3,118,2074.53,3311.04,309.69,51124.0,0.0263,451.14
20230911,1,108,2643.24,2970.75,239.98,109246.0,0.0178,730.12
20230912,1,108,2168.17,2507.92,170.72,75737.0,0.0169,388.49
20230913,4,104,1849.79,2953.6,195.69,30592.0,0.0337,279.48
20230914,1,113,3019.02,3010.28,242.82,88712.0,0.019,516.25
20230915,3,116,3125.32,2818.2,183.29,160859.0,0.0283,688.21
20230916,5,103,2454.9,2914.42,123.1,113015.0,0.0177,789.56
20230917,5,109,1445.0,3320.61,137.21,68810.0,0.0367,394.84
20230918,3,102,2464.71,3144.6,329.5,114400.0,0.0132,530.6
20230919,3,112,2931.01,2823.71,314.3,84981.0,0.0139,718.24
20230920,4,114,1992.88,2686.05,298.77,38831.0,0.0352,212.45
20230921,3,112,2821.2,2937.07,221.99,76909.0,0.0156,572.57
20230922,4,114,2719.01,2956.64,212.21,142559.0,0.036,580.11
20230923,4,120,3013.4,3095.37,198.81,178156.0,0.0289,922.49
20230924,3,118,2780.6,2885.83,184.65,103503.0,0.0185,548.24
20230925,1,104,2231.29,3091.91,175.2,34443.0,0.005,440.23
20230926,4,108,3313.09,3373.31,428.33,70575.0,0.0198,815.58
20230927,2,115,2632.47,3146.01,370.06,77641.0,0.021,338.93
20230928,1,108,2694.98,2969.87,397.53,110592.0,0.0317,570.41
20230929,4,120,2238.85,2939.4,163.95,41148.0,0.0359,704.43
20230930,4,101,2480.66,2901.2,342.65,142517.0,0.0132,405.21
20231001,4,103,2256.68,3205.12,186.91,70925.0,0.028,494.45
20231002,4,106,2609.35,2839.94,159.91,146297.0,0.0277,846.67
20231003,2,109,3548.39,2970.83,486.14,177858.0,0.0307,763.5
20231004,1,108,2003.25,2968.36,227.59,98149.0,0.025,275.38
20231005,2,116,1879.06,2854.07,124.91,79489.0,0.005,435.49
20231006,4,114,3418.03,2676.2,317.82,147677.0,0.0184,675.08
20231007,1,109,2574.35,3011.51,202.67,112525.0,0.0084,744.85
20231008,3,101,2341.02,2930.91,289.54,101349.0,0.018,619.2
20231009,3,114,3192.01,3039.31,304.33,127418.0,0.0298,839.89
20231010,3,116,2365.73,2828.67,352.32,140497.0,0.0231,505.65
20231011,5,107,3577.98,3175.64,198.49,171575.0,0.0315,1106.82
20231012,4,108,3000.36,2752.18,256.54,149906.0,0.0234,856.85
20231013,1,107,2413.83,3265.97,237.01,130976.0,0.007,520.42
20231014,5,115,3732.8,2570.03,374.45,92214.0,0.005,934.96
20231015,4,110,2347.62,3002.48,191.55,44068.0,0.0215,458.62
20231016,4,119,3017.83,3006.55,370.96,110846.0,0.0179,752.9
20231017,4,115,2792.71,2748.26,383.93,106496.0,0.0102,538.52
20231018,3,113,3290.19,2988.13,473.37,172120.0,0.005,835.97
20231019,4,104,3416.31,3155.01,445.86,119469.0,0.0127,673.83
20231020,4,113,2647.76,2451.57,357.6,107733.0,0.0181,679.33
20231021,1,109,2251.24,2991.29,236.5,87164.0,0.0267,333.83
20231022,3,112,2854.1,2387.87,378.42,47718.0,0.0219,424.76
20231023,4,120,2281.4,2689.15,183.31,97381.0,0.0361,561.53
20231024,1,104,3623.08,3203.85,325.53,189349.0,0.0096,1076.65
20231025,3,114,2680.75,2757.38,218.99,59211.0,0.0288,615.08
20231026,5,108,2425.91,2634.66,234.68,101269.0,0.0205,459.58
20231027,3,108,2696.99,2825.52,211.87,112498.0,0.0269,789.77
20231028,2,114,1927.14,3274.35,281.67,43145.0,0.0156,324.93
20231029,1,115,2110.93,2490.07,171.59,43392.0,0.0307,414.97
20231030,4,109,3192.97,2641.77,190.95,188712.0,0.023,718.29
20231031,1,109,2260.32,3147.13,232.09,73952.0,0.0132,399.79
20231101,2,108,2061.31,3214.78,114.84,52015.0,0.0199,437.8
20231102,1,118,2849.07,2818.14,173.95,64701.0,0.0176,564.95
20231103,2,114,3169.57,2586.58,228.02,142764.0,0.0249,847.01
20231104,5,114,2932.16,3249.12,282.76,124397.0,0.0082,639.95
20231105,4,108,3066.66,3144.39,286.2,134810.0,0.0197,576.76
20231106,4,104,2186.18,2956.82,284.14,41451.0,0.024,361.72
20231107,4,117,1849.61,2654.08,229.25,102115.0,0.0203,234.4
20231108,1,111,3307.11,2802.28,306.34,107537.0,0.0335,1009.72
20231109,4,109,2391.02,2775.52,199.34,69583.0,0.0277,629.7
20231110,5,118,2422.86,2869.27,197.82,86754.0,0.0199,669.19
20231111,4,101,3208.28,3088.81,408.73,104439.0,0.0222,748.34
20231112,1,116,2818.21,2969.99,155.59,151792.0,0.023,877.62
20231113,4,110,2763.94,2574.13,141.74,157038.0,0.024,669.84
20231114,5,104,3614.4,3060.39,468.26,103572.0,0.005,931.55
20231115,3,111,2206.05,2843.21,215.56,118856.0,0.017,421.46
20231116,5,104,2987.63,2913.49,188.48,149885.0,0.0052,695.82
20231117,5,104,2548.12,3064.88,187.43,144953.0,0.0328,735.96
20231118,1,114,2649.81,2544.75,379.59,69051.0,0.0194,579.84
20231119,4,110,3275.66,2755.4,445.33,134181.0,0.0181,555.94
20231120,4,114,2761.25,2651.78,334.05,75533.0,0.029,454.77
20231121,4,104,2772.4,2440.0,272.31,144398.0,0.0242,472.15
20231122,2,115,3035.42,2818.43,309.71,46259.0,0.0087,516.47
20231123,4,106,2312.62,3246.91,341.17,93469.0,0.0193,249.17
20231124,4,115,2071.42,2372.11,303.62,62690.0,0.0166,344.3
20231125,3,110,1964.56,2729.21,140.52,57995.0,0.005,377.54
20231126,3,109,1499.74,2859.32,196.63,66020.0,0.0131,221.38
20231127,3,109,3506.98,2751.38,244.52,186981.0,0.0182,687.63
20231128,1,104,1923.25,2699.71,137.23,81572.0,0.0189,628.72
20231129,2,108,2360.2,2458.07,277.58,126018.0,0.0052,324.54
20231130,3,113,2328.42,2760.07,210.72,62650.0,0.0315,555.26
20231201,4,116,2616.54,2557.76,374.57,100416.0,0.019,358.77
20231202,2,113,2866.73,2266.76,168.85,101121.0,0.0204,923.14
20231203,5,108,2885.13,2939.3,291.84,44789.0,0.024,690.86
20231204,4,109,2159.41,2887.72,306.32,86499.0,0.0121,469.51
20231205,1,104,2363.46,2702.05,331.86,105809.0,0.0246,510.13
20231206,1,101,2584.4,2733.23,169.67,107604.0,0.0163,816.31
20231207,4,109,2314.87,2898.0,200.62,111421.0,0.011,445.54
20231208,5,101,3239.01,2723.74,362.48,131861.0,0.0257,928.63
20231209,4,116,2676.98,2855.44,176.52,48196.0,0.0349,768.79
20231210,2,109,2795.1,2610.93,410.33,56573.0,0.0272,634.59
20231211,3,112,2755.29,2928.63,389.8,115285.0,0.0292,468.87
20231212,3,115,3006.8,2726.23,200.54,82308.0,0.0148,887.51
20231213,4,111,2506.81,2696.74,155.71,46587.0,0.005,749.63
20231214,4,113,1764.15,2399.81,103.27,60567.0,0.0349,473.16
20231215,4,117,2608.7,2707.13,367.68,104203.0,0.0405,420.4
20231216,4,119,2079.49,2479.3,144.24,61955.0,0.0354,649.72
20231217,1,114,2137.21,2514.01,195.83,101345.0,0.0166,602.79
20231218,2,109,2691.07,2474.6,255.34,118325.0,0.0085,721.31
20231219,1,109,3013.43,2420.48,331.18,90333.0,0.0093,434.04
20231220,2,108,2401.36,3054.75,137.29,117593.0,0.005,680.2
20231221,1,106,2541.61,2892.18,184.71,112317.0,0.0189,603.57
20231222,2,111,3234.79,3006.13,463.06,141312.0,0.0361,713.65
20231223,5,103,2500.59,2373.66,352.19,99784.0,0.0186,464.08
20231224,4,110,3677.62,2628.71,471.21,57049.0,0.023,958.95
20231225,5,109,2656.13,2352.02,137.96,123093.0,0.0338,910.65
20231226,3,112,1489.63,2467.88,123.19,47552.0,0.016,367.93
20231227,2,111,2743.36,2419.73,309.44,157517.0,0.0404,623.85
20231228,3,103,2553.97,2847.65,197.98,132319.0,0.0399,771.17
20231229,1,108,3005.02,2516.91,423.58,124547.0,0.0187,468.49
20231230,4,105,2693.52,2806.29,305.42,70969.0,0.0142,370.83
20231231,4,110,2284.52,2709.95,130.65,55211.0,0.027,647.58
20240101,3,101,1738.47,3046.41,244.95,52706.0,0.0165,287.57
20240102,5,103,2243.01,2286.39,326.98,81748.0,0.0084,246.23
20240103,2,110,1919.22,2830.77,110.88,54358.0,0.0328,417.42
20240104,1,111,2051.21,2804.91,211.76,78298.0,0.0322,466.1
20240105,2,119,2632.8,2377.68,211.51,59084.0,0.0216,550.36
20240106,2,116,3170.54,2770.58,283.08,187053.0,0.0074,924.2
20240107,4,102,2530.06,2633.22,171.96,50238.0,0.0077,645.72
20240108,4,103,1731.96,2517.39,186.72,98613.0,0.0211,433.57
20240109,4,105,2549.42,2395.05,371.7,143051.0,0.015,586.44
20240110,5,102,2922.71,2413.01,293.17,112937.0,0.0166,689.03
20240111,2,103,2016.82,2963.85,117.56,96043.0,0.0302,649.53
20240112,4,106,2252.08,2551.13,252.23,77972.0,0.0273,412.48
20240113,4,116,2323.85,2704.59,195.26,100743.0,0.0338,575.24
20240114,2,108,1921.53,2387.2,260.55,58272.0,0.0101,354.97
20240115,5,111,2635.65,2386.69,246.35,75253.0,0.0166,750.04
20240116,2,102,2248.62,2756.39,155.79,92239.0,0.0276,696.51
20240117,3,119,2516.49,2267.48,173.92,94157.0,0.0245,612.45
20240118,4,111,1860.66,2451.81,236.07,76434.0,0.0353,233.28
20240119,3,110,2083.43,2539.18,159.5,58127.0,0.0242,643.79
20240120,4,115,2661.15,2552.22,337.23,83861.0,0.0385,613.17
20240121,2,104,2111.4,2491.77,149.04,39642.0,0.0254,420.15
20240122,1,114,3159.21,2604.46,259.59,54820.0,0.0306,969.85
20240123,2,107,2093.88,2661.64,202.16,55290.0,0.0168,360.29
20240124,1,101,2404.08,2667.83,346.96,44093.0,0.0201,425.61
20240125,2,107,2756.12,2321.65,394.6,54212.0,0.0291,539.06
20240126,1,113,1578.8,2459.95,111.6,81437.0,0.0361,446.58
20240127,1,119,1405.79,2753.77,120.65,23546.0,0.0273,379.01
20240128,3,103,1521.65,2691.85,98.82,67945.0,0.0192,440.04
20240129,4,102,2914.11,2236.52,294.32,79453.0,0.0338,484.56
20240130,5,114,2005.29,2579.64,192.62,108726.0,0.005,391.78
20240131,3,101,3558.79,2112.01,498.5,131051.0,0.0058,567.51
20240201,3,105,1996.1,2515.43,285.44,57390.0,0.0268,273.84
20240202,2,120,2369.1,2884.06,209.33,90722.0,0.0201,646.94
20240203,5,119,3046.54,2313.46,302.14,98062.0,0.0261,634.04
20240204,3,115,3277.27,2334.78,457.58,132381.0,0.0206,627.16
20240205,5,115,3303.77,2653.13,431.71,66584.0,0.0257,502.05
20240206,4,112,2876.08,2190.52,144.86,172175.0,0.0119,872.16
20240207,4,115,2782.86,2371.36,228.21,95035.0,0.0257,616.45
20240208,3,118,2566.1,2616.11,236.54,78703.0,0.0299,450.32
20240209,1,109,2658.1,2368.95,193.97,124823.0,0.0322,708.93
20240210,1,101,1992.48,2447.68,139.39,62515.0,0.0401,637.69
20240211,1,116,1858.19,2642.86,99.93,97550.0,0.0224,499.51
20240212,1,101,2264.9,2577.55,258.96,80273.0,0.0227,529.46
20240213,2,103,2180.86,2545.91,166.29,103329.0,0.005,486.15
20240214,3,115,2038.78,2424.11,112.61,40440.0,0.0147,412.06
20240215,5,114,2613.1,2565.41,191.01,138691.0,0.0181,663.89
20240216,2,103,2742.15,2466.2,357.0,131917.0,0.0305,548.11
20240217,4,102,2308.37,2582.14,311.97,56618.0,0.0139,384.72
20240218,4,115,3002.67,2390.91,295.18,64671.0,0.028,859.27
20240219,1,113,1692.88,2453.58,155.08,49488.0,0.02,457.7
20240220,2,106,2166.79,2291.99,320.22,127674.0,0.0182,247.81
20240221,4,105,1905.18,2482.95,133.47,50597.0,0.0225,437.15
20240222,4,118,1330.37,2327.8,95.17,47262.0,0.0161,434.3
20240223,5,118,2222.43,2267.33,175.99,36339.0,0.0157,644.77
20240224,3,101,2203.1,2542.1,148.22,72427.0,0.005,507.37
20240225,4,117,3020.99,2533.24,265.66,122983.0,0.0175,596.35
20240226,4,116,2580.04,2647.67,364.0,149360.0,0.0152,342.99
20240227,5,103,1752.98,2405.36,195.52,67057.0,0.0148,428.84
20240228,5,106,3192.65,2573.78,291.15,165570.0,0.0242,540.04
20240229,4,113,2876.74,2603.0,412.64,113979.0,0.0266,499.45
20240301,1,111,2557.96,2582.56,140.29,43064.0,0.0223,615.64
20240302,2,117,2154.45,2329.33,153.03,62857.0,0.03,515.9
20240303,2,114,1788.83,2525.27,190.67,73163.0,0.0258,491.93
20240304,2,118,2083.39,2569.27,232.41,120371.0,0.017,299.96
20240305,3,113,2814.89,2499.0,151.88,151049.0,0.0154,922.19
20240306,5,109,3213.92,2081.49,290.23,81235.0,0.0231,872.46
20240307,1,118,3044.44,2532.2,349.85,75822.0,0.0257,496.37
20240308,4,113,2029.68,2944.02,243.17,48819.0,0.034,380.37
20240309,2,117,1715.66,2431.01,195.27,96956.0,0.0319,275.3
20240310,3,101,2347.36,2359.0,192.62,125279.0,0.0146,564.73
20240311,5,112,1394.24,2580.97,82.75,69530.0,0.019,396.1
20240312,4,102,2441.67,2570.57,226.37,79777.0,0.0267,412.67
20240313,2,103,2207.99,2748.52,138.83,83235.0,0.0307,732.36
20240314,4,113,2050.58,2260.38,296.85,73605.0,0.0294,260.05
20240315,3,109,1488.13,2660.31,145.12,39291.0,0.0194,398.61
20240316,4,102,2544.26,2634.29,207.93,95985.0,0.0075,485.86
20240317,3,116,2023.17,2490.04,256.19,33124.0,0.01,510.84
20240318,2,104,1706.71,2588.58,170.32,35724.0,0.0227,363.82
20240319,1,101,857.78,2729.2,69.48,47089.0,0.0234,159.36
20240320,4,117,2282.49,2700.33,299.46,111444.0,0.009,451.41
20240321,3,106,3184.79,2299.93,435.41,108375.0,0.0204,481.86
20240322,2,114,3131.8,2695.32,367.36,119860.0,0.0263,507.35
20240323,1,103,2075.22,2521.21,113.51,65681.0,0.0085,487.32
20240324,4,107,2005.36,2551.68,213.84,96929.0,0.031,309.96
20240325,4,111,2543.63,2554.81,321.34,127915.0,0.0162,525.62
20240326,5,110,1812.92,2513.28,115.39,89464.0,0.0326,562.7
20240327,1,111,2465.97,2784.93,179.69,117177.0,0.0147,789.01
20240328,4,117,2701.17,2533.2,373.44,65376.0,0.0097,607.17
20240329,2,102,2934.74,2329.49,152.64,88655.0,0.0154,958.22
20240330,3,111,2274.43,2478.26,284.92,82205.0,0.019,434.5
20240331,4,113,2226.0,2596.36,216.76,66526.0,0.0161,611.89
20240401,5,102,1892.27,2810.23,179.15,92669.0,0.0178,566.71
20240402,3,101,1921.33,2688.87,97.43,57296.0,0.0233,660.73
